CENTAUR output for slot
12 6 0.00000010
Curve Components:
1 1
21
0.070548773 0.005436564 0.249873209
0.070582581 0.005445255 0.249870892
0.070617052 0.005451699 0.249868906
0.070652043 0.005455835 0.249867264
0.070687417 0.005457489 0.249865998
0.070723003 0.005456414 0.249865151
0.070758590 0.005452883 0.249864686
0.070794002 0.005446876 0.249864612
0.070829004 0.005438124 0.249864977
0.070863384 0.005426737 0.249865770
0.070896986 0.005412917 0.249866965
0.070929628 0.005396717 0.249868556
0.070960914 0.005377791 0.249870612
0.070990856 0.005356607 0.249873068
0.071019281 0.005333520 0.249875808
0.071045865 0.005307864 0.249879093
0.071070469 0.005280016 0.249882822
0.071096615 0.005246408 0.249888192
0.071135546 0.005176659 0.249907180
0.071168871 0.005081019 0.249940347
0.071182304 0.004977959 0.249989941
2 1
21
0.073451435 0.014935167 0.248286506
0.073575699 0.015206141 0.248237098
0.073700015 0.015478605 0.248193310
0.073824498 0.015752649 0.248153808
0.073949324 0.016028335 0.248116172
0.074074757 0.016305633 0.248076221
0.074200924 0.016584469 0.248032290
0.074327977 0.016865338 0.247985457
0.074456221 0.017149257 0.247937593
0.074585863 0.017436721 0.247889127
0.074717002 0.017727949 0.247840084
0.074849824 0.018023313 0.247790225
0.074984833 0.018324139 0.247740304
0.075121846 0.018630409 0.247692995
0.075261082 0.018942709 0.247648720
0.075402566 0.019260713 0.247604969
0.075546357 0.019583544 0.247555735
0.075679924 0.019882496 0.247502400
0.075746551 0.020031939 0.247477095
0.075786742 0.020124277 0.247474410
0.075822876 0.020210665 0.247491446
3 1
21
0.071182304 0.004977959 0.249989941
0.071171849 0.004870066 0.250083348
0.071153110 0.004800719 0.250199106
0.071138846 0.004763133 0.250321806
0.071131308 0.004747944 0.250438453
0.071128262 0.004743398 0.250506384
0.071125955 0.004740491 0.250557913
0.071123575 0.004737424 0.250611213
0.071121200 0.004734368 0.250664382
0.071118827 0.004731315 0.250717532
0.071116452 0.004728260 0.250770691
0.071114079 0.004725207 0.250823835
0.071111697 0.004722144 0.250877099
0.071109372 0.004719140 0.250929644
0.071106419 0.004715923 0.250995578
0.071103782 0.004717592 0.251101729
0.071105729 0.004735059 0.251214284
0.071113181 0.004779229 0.251313014
0.071118143 0.004861090 0.251387020
0.071105312 0.004970381 0.251432376
0.071067335 0.005083761 0.251450632
4 1
21
0.075822876 0.020210665 0.247491446
0.075857765 0.020301645 0.247551729
0.075877797 0.020364006 0.247645017
0.075884015 0.020397577 0.247756377
0.075878360 0.020405844 0.247880075
0.075865191 0.020406696 0.248061216
0.075850902 0.020408395 0.248261864
0.075836716 0.020410041 0.248460397
0.075822517 0.020411761 0.248659080
0.075808312 0.020413550 0.248857783
0.075794103 0.020415400 0.249056471
0.075779887 0.020417312 0.249255172
0.075765682 0.020419295 0.249453723
0.075751382 0.020421285 0.249653137
0.075738190 0.020423046 0.249836278
0.075725273 0.020416490 0.249968671
0.075705618 0.020391281 0.250084177
0.075675839 0.020340979 0.250191044
0.075635721 0.020262943 0.250277288
0.075589473 0.020166167 0.250338348
0.075539964 0.020057574 0.250375542
5 1
21
0.071067335 0.005083761 0.251450632
0.071019984 0.005162108 0.251447010
0.070989795 0.005200990 0.251443289
0.070971310 0.005218395 0.251443071
0.070941975 0.005246277 0.251440865
0.070911406 0.005270405 0.251439051
0.070880174 0.005290997 0.251437610
0.070847211 0.005309843 0.251436221
0.070813285 0.005325589 0.251435070
0.070778713 0.005338613 0.251434117
0.070743722 0.005349071 0.251433346
0.070708553 0.005356824 0.251432771
0.070673404 0.005361761 0.251432400
0.070638445 0.005364277 0.251432209
0.070603861 0.005364426 0.251432157
0.070569704 0.005362169 0.251432358
0.070536401 0.005357497 0.251432608
0.070503849 0.005350788 0.251433040
0.070460307 0.005338332 0.251434854
0.070380897 0.005303248 0.251432908
0.070296486 0.005246424 0.251416827
6 1
21
0.075539964 0.020057574 0.250375542
0.075494241 0.019953902 0.250390737
0.075355251 0.019635003 0.250414826
0.075166098 0.019200523 0.250443417
0.075012726 0.018848186 0.250463996
0.074862747 0.018504304 0.250485674
0.074715255 0.018166766 0.250508942
0.074574704 0.017845633 0.250532085
0.074439300 0.017536642 0.250554329
0.074308448 0.017238368 0.250575798
0.074181795 0.016949992 0.250596609
