CENTAUR output for slot
12 6 0.00000010
Curve Components:
1 1
21
0.037131101 -0.031220472 0.223305992
0.037144220 -0.031217495 0.223305619
0.037157266 -0.031214278 0.223305264
0.037170219 -0.031210828 0.223304927
0.037183061 -0.031207109 0.223304613
0.037195796 -0.031203157 0.223304313
0.037208874 -0.031198803 0.223304080
0.037226738 -0.031192072 0.223304577
0.037285860 -0.031164920 0.223312022
0.037362098 -0.031119361 0.223326317
0.037437682 -0.031059024 0.223347063
0.037505602 -0.030985354 0.223376287
0.037559515 -0.030904490 0.223416509
0.037598229 -0.030825240 0.223468343
0.037623113 -0.030754241 0.223531853
0.037637540 -0.030695187 0.223605486
0.037644737 -0.030649905 0.223687132
0.037648213 -0.030615747 0.223773424
0.037649688 -0.030590331 0.223861545
0.037650108 -0.030571793 0.223952353
0.037650208 -0.030558729 0.224046023
2 1
21
0.036937417 -0.035610741 0.223029163
0.037028335 -0.035854664 0.223013036
0.037119664 -0.036101099 0.222994669
0.037212148 -0.036350435 0.222974815
0.037312614 -0.036600377 0.222954504
0.037442964 -0.036836584 0.222934001
0.037619797 -0.037036934 0.222914692
0.037829665 -0.037176320 0.222899887
0.037955375 -0.037232824 0.222895913
0.038043843 -0.037262640 0.222900824
0.038133556 -0.037286029 0.222913520
0.038223109 -0.037302289 0.222936086
0.038308686 -0.037311149 0.222970776
0.038387060 -0.037313773 0.223017728
0.038455003 -0.037311279 0.223076821
0.038510445 -0.037305210 0.223146517
0.038551665 -0.037297051 0.223225019
0.038580930 -0.037288285 0.223308724
0.038600493 -0.037279557 0.223396358
0.038611973 -0.037271418 0.223483842
0.038616794 -0.037264090 0.223569080
3 1
21
0.037650208 -0.030558729 0.224046023
0.037649773 -0.030551897 0.224113996
0.037649272 -0.030545721 0.224177956
0.037648773 -0.030539534 0.224241990
0.037648274 -0.030533342 0.224306048
0.037647775 -0.030527152 0.224370099
0.037647273 -0.030520956 0.224434210
0.037646784 -0.030514781 0.224498070
0.037645755 -0.030507866 0.224574092
0.037644320 -0.030503403 0.224666264
0.037642351 -0.030505556 0.224759180
0.037638918 -0.030515476 0.224850468
0.037633128 -0.030535298 0.224938930
0.037622384 -0.030569033 0.225021844
0.037603543 -0.030617708 0.225096701
0.037573070 -0.030679956 0.225161291
0.037527747 -0.030751691 0.225213856
0.037464824 -0.030824901 0.225251874
0.037390417 -0.030890540 0.225277523
0.037310733 -0.030943829 0.225292260
0.037220586 -0.030987188 0.225296711
4 1
21
0.038616794 -0.037264090 0.223569080
0.038617169 -0.037254361 0.223690553
0.038617226 -0.037244383 0.223816314
0.038617295 -0.037234472 0.223942003
0.038617372 -0.037224624 0.224067669
0.038617456 -0.037214843 0.224193349
0.038617546 -0.037205131 0.224318969
0.038617647 -0.037195460 0.224444862
0.038617175 -0.037186896 0.224557779
0.038611957 -0.037180200 0.224653212
0.038598981 -0.037174423 0.224746440
0.038577411 -0.037169362 0.224838289
0.038545450 -0.037164872 0.224927307
0.038499824 -0.037160439 0.225010657
0.038440374 -0.037155021 0.225085661
0.038368392 -0.037147349 0.225150056
0.038286180 -0.037136103 0.225202222
0.038196320 -0.037119304 0.225240111
0.038102802 -0.037096514 0.225266392
0.038009008 -0.037067902 0.225282775
0.037948321 -0.037048536 0.225289878
5 1
21
0.037220586 -0.030987188 0.225296711
0.037190339 -0.030999107 0.225296951
0.037178792 -0.031002881 0.225297225
0.037166410 -0.031006760 0.225297498
0.037153956 -0.031010374 0.225297772
0.037141361 -0.031013783 0.225298049
0.037128416 -0.031017025 0.225298347
0.037109359 -0.031021072 0.225299006
0.037046106 -0.031030714 0.225300611
0.036959285 -0.031035797 0.225296535
0.036865837 -0.031030378 0.225283506
0.036771692 -0.031012393 0.225258894
0.036684576 -0.030983970 0.225220841
0.036610006 -0.030950623 0.225169376
0.036550976 -0.030917662 0.225105031
0.036508211 -0.030889974 0.225029948
0.036480594 -0.030871216 0.224946740
0.036463031 -0.030860582 0.224859229
0.036452549 -0.030856520 0.224770092
0.036446887 -0.030858312 0.224678966
0.036443894 -0.030865651 0.224586401
6 1
21
0.037948321 -0.037048536 0.225289878
0.037741998 -0.036938039 0.225293752
0.037522824 -0.036753343 0.225297624
0.037360377 -0.036517571 0.225300792
0.037248716 -0.036257518 0.225302995
